"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"New York"	"36"	"Small Metro"	"4"	"2009"	"2009"	2024	868949	232.93	189.33
	"New York"	"36"	"Small Metro"	"4"	"2010"	"2010"	2034	869764	233.86	188.35
	"New York"	"36"	"Small Metro"	"4"	"2011"	"2011"	2010	869991	231.04	182.29
	"New York"	"36"	"Small Metro"	"4"	"2012"	"2012"	1979	870528	227.33	175.59
	"New York"	"36"	"Small Metro"	"4"	"2013"	"2013"	2101	868832	241.82	185.46
	"New York"	"36"	"Small Metro"	"4"	"2014"	"2014"	2042	866573	235.64	177.93
	"New York"	"36"	"Small Metro"	"4"	"2015"	"2015"	2073	862713	240.29	179.32
	"New York"	"36"	"Small Metro"	"4"	"2016"	"2016"	1955	854885	228.69	168.85
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	3417	1020061	334.98	289.19
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	3425	1019215	336.04	286.45
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	3365	1018588	330.36	278.81
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	3377	1019341	331.29	278.91
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	3211	1020961	314.51	261.91
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	3118	1021210	305.32	252.33
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	2943	1019413	288.70	234.95
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	2858	1018063	280.73	226.29
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	2842	1018285	279.10	222.29
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	2911	1017341	286.14	226.09
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	2656	1016402	261.31	204.07
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	2775	1015680	273.22	209.61
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	2783	1012274	274.93	208.28
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	2752	1011123	272.17	202.41
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	2649	1007589	262.90	192.38
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	2722	1002368	271.56	197.22
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	2740	995581	275.22	197.64
	"New York"	"36"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	2612	989021	264.10	188.31
	"New York"	"36"	"NonCore (non-metro)"	"6"	"1999"	"1999"	1412	404272	349.27	300.59
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2000"	"2000"	1360	405366	335.50	286.43
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2001"	"2001"	1250	404470	309.05	261.13
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2002"	"2002"	1288	404745	318.23	266.91
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2003"	"2003"	1238	406664	304.43	253.74
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2004"	"2004"	1295	407911	317.47	263.41
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2005"	"2005"	1292	408068	316.61	258.55
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2006"	"2006"	1171	408668	286.54	230.08
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2007"	"2007"	1205	409170	294.50	234.26
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2008"	"2008"	1158	408219	283.67	221.91
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2009"	"2009"	1169	406826	287.35	223.73
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2010"	"2010"	1163	405962	286.48	220.50
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2011"	"2011"	1098	403660	272.01	207.82
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2012"	"2012"	1135	402401	282.06	206.84
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2013"	"2013"	1196	400129	298.90	216.92
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2014"	"2014"	1046	397934	262.86	187.77
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2015"	"2015"	1129	394207	286.40	200.96
	"New York"	"36"	"NonCore (non-metro)"	"6"	"2016"	"2016"	1044	391887	266.40	185.60
	"North Carolina"	"37"	"Large Central Metro"	"1"	"1999"	"1999"	1917	1294799	148.05	225.68
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2000"	"2000"	1908	1323300	144.18	220.85
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2001"	"2001"	1887	1376990	137.04	208.42
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2002"	"2002"	1852	1412814	131.09	198.43
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2003"	"2003"	1916	1449737	132.16	197.34
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2004"	"2004"	1753	1489285	117.71	174.52
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2005"	"2005"	1774	1544749	114.84	168.81
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2006"	"2006"	1757	1615545	108.76	154.47
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2007"	"2007"	1898	1683784	112.72	158.89
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2008"	"2008"	1805	1744483	103.47	144.15
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2009"	"2009"	1827	1792328	101.93	139.39
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2010"	"2010"	1835	1820621	100.79	136.69
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2011"	"2011"	1849	1874153	98.66	129.32
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2012"	"2012"	1987	1921182	103.43	133.59
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2013"	"2013"	2020	1965266	102.79	127.94
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2014"	"2014"	2035	2011230	101.18	124.48
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2015"	"2015"	2129	2058268	103.44	126.58
	"North Carolina"	"37"	"Large Central Metro"	"1"	"2016"	"2016"	2233	2101626	106.25	126.47
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"1999"	"1999"	2389	940389	254.04	280.41
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2000"	"2000"	2561	959816	266.82	295.78
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2001"	"2001"	2429	989429	245.50	274.21
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2002"	"2002"	2432	1012498	240.20	269.22
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2003"	"2003"	2404	1030916	233.19	257.82
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2004"	"2004"	2330	1052027	221.48	245.51
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2005"	"2005"	2324	1080491	215.09	237.46
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2006"	"2006"	2217	1119438	198.05	217.19
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2007"	"2007"	2294	1160712	197.64	215.68
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2008"	"2008"	2289	1196262	191.35	210.51
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2009"	"2009"	2315	1216842	190.25	205.30
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2010"	"2010"	2241	1226760	182.68	193.72
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2011"	"2011"	2303	1241848	185.45	192.33
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2012"	"2012"	2259	1253627	180.20	182.59
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2013"	"2013"	2317	1268255	182.69	180.40
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2014"	"2014"	2271	1287758	176.35	171.47
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2015"	"2015"	2379	1309053	181.73	175.24
	"North Carolina"	"37"	"Large Fringe Metro"	"2"	"2016"	"2016"	2344	1332620	175.89	166.86
	"North Carolina"	"37"	"Medium Metro"	"3"	"1999"	"1999"	6893	2929414	235.30	246.64
	"North Carolina"	"37"	"Medium Metro"	"3"	"2000"	"2000"	7091	2961293	239.46	250.53
	"North Carolina"	"37"	"Medium Metro"	"3"	"2001"	"2001"	6654	3009051	221.13	229.53
	"North Carolina"	"37"	"Medium Metro"	"3"	"2002"	"2002"	6614	3042414	217.39	223.53
	"North Carolina"	"37"	"Medium Metro"	"3"	"2003"	"2003"	6648	3068440	216.66	218.22
	"North Carolina"	"37"	"Medium Metro"	"3"	"2004"	"2004"	6314	3107309	203.20	202.84
	"North Carolina"	"37"	"Medium Metro"	"3"	"2005"	"2005"	6415	3150975	203.59	200.86
	"North Carolina"	"37"	"Medium Metro"	"3"	"2006"	"2006"	6252	3214342	194.50	188.00
	"North Carolina"	"37"	"Medium Metro"	"3"	"2007"	"2007"	6242	3268193	190.99	182.50
	"North Carolina"	"37"	"Medium Metro"	"3"	"2008"	"2008"	6334	3322199	190.66	179.33
	"North Carolina"	"37"	"Medium Metro"	"3"	"2009"	"2009"	6293	3364245	187.06	173.64
	"North Carolina"	"37"	"Medium Metro"	"3"	"2010"	"2010"	6067	3387806	179.08	163.57
	"North Carolina"	"37"	"Medium Metro"	"3"	"2011"	"2011"	6246	3426093	182.31	163.43
	"North Carolina"	"37"	"Medium Metro"	"3"	"2012"	"2012"	6377	3452892	184.69	161.74
	"North Carolina"	"37"	"Medium Metro"	"3"	"2013"	"2013"	6474	3488787	185.57	159.63
	"North Carolina"	"37"	"Medium Metro"	"3"	"2014"	"2014"	6442	3518853	183.07	153.89
	"North Carolina"	"37"	"Medium Metro"	"3"	"2015"	"2015"	6653	3550573	187.38	155.49
	"North Carolina"	"37"	"Medium Metro"	"3"	"2016"	"2016"	6576	3584174	183.47	148.44
	"North Carolina"	"37"	"Small Metro"	"4"	"1999"	"1999"	1807	781525	231.21	277.82
	"North Carolina"	"37"	"Small Metro"	"4"	"2000"	"2000"	1828	786059	232.55	276.92
	"North Carolina"	"37"	"Small Metro"	"4"	"2001"	"2001"	1760	795375	221.28	261.06
	"North Carolina"	"37"	"Small Metro"	"4"	"2002"	"2002"	1718	802431	214.10	249.33
	"North Carolina"	"37"	"Small Metro"	"4"	"2003"	"2003"	1759	803958	218.79	250.33
	"North Carolina"	"37"	"Small Metro"	"4"	"2004"	"2004"	1554	820272	189.45	213.98
	"North Carolina"	"37"	"Small Metro"	"4"	"2005"	"2005"	1612	826268	195.09	216.70
	"North Carolina"	"37"	"Small Metro"	"4"	"2006"	"2006"	1561	841286	185.55	202.33
	"North Carolina"	"37"	"Small Metro"	"4"	"2007"	"2007"	1632	854906	190.90	204.84
	"North Carolina"	"37"	"Small Metro"	"4"	"2008"	"2008"	1601	872418	183.51	194.46
	"North Carolina"	"37"	"Small Metro"	"4"	"2009"	"2009"	1525	886747	171.98	179.65
	"North Carolina"	"37"	"Small Metro"	"4"	"2010"	"2010"	1629	898868	181.23	186.25
	"North Carolina"	"37"	"Small Metro"	"4"	"2011"	"2011"	1526	908001	168.06	170.18
	"North Carolina"	"37"	"Small Metro"	"4"	"2012"	"2012"	1562	913764	170.94	168.24
	"North Carolina"	"37"	"Small Metro"	"4"	"2013"	"2013"	1639	916768	178.78	173.00
	"North Carolina"	"37"	"Small Metro"	"4"	"2014"	"2014"	1642	920015	178.48	169.52
	"North Carolina"	"37"	"Small Metro"	"4"	"2015"	"2015"	1636	918875	178.04	164.09
	"North Carolina"	"37"	"Small Metro"	"4"	"2016"	"2016"	1702	921628	184.67	167.66
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	4194	1407360	298.00	283.30
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	4227	1418150	298.06	281.63
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	4176	1433218	291.37	273.63
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	3974	1445509	274.92	256.03
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	3994	1455350	274.44	252.92
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	3862	1465329	263.56	240.40
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	3790	1480443	256.00	230.92
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	3697	1498005	246.79	219.67
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	3603	1516069	237.65	209.35
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	3618	1534340	235.80	205.08
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	3527	1546372	228.08	195.18
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	3684	1556183	236.73	199.74
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	3461	1563314	221.39	183.68
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	3552	1569165	226.36	184.73
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	3619	1568728	230.70	184.12
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	3486	1568739	222.22	174.28
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	3870	1570679	246.39	188.27
	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	3686	1573767	234.22	176.26
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"1999"	"1999"	1991	595874	334.13	279.76
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2000"	"2000"	2108	600695	350.93	293.19
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2001"	"2001"	1886	606059	311.19	258.47
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2002"	"2002"	1934	610535	316.77	262.18
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2003"	"2003"	1953	614100	318.03	261.83
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2004"	"2004"	1794	618930	289.86	237.49
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2005"	"2005"	1850	622481	297.20	242.02
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2006"	"2006"	1787	628654	284.26	228.83
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2007"	"2007"	1726	634373	272.08	216.05
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2008"	"2008"	1688	639747	263.85	208.45
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2009"	"2009"	1716	643032	266.86	205.71
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2010"	"2010"	1698	645245	263.16	201.33
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2011"	"2011"	1618	642992	251.64	187.30
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2012"	"2012"	1611	641443	251.15	183.22
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2013"	"2013"	1761	640256	275.05	194.77
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2014"	"2014"	1716	637369	269.23	187.89
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2015"	"2015"	1807	635354	284.41	192.84
	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	"2016"	"2016"	1725	632973	272.52	183.69
	"North Dakota"	"38"	"Small Metro"	"4"	"1999"	"1999"	548	288849	189.72	215.58
	"North Dakota"	"38"	"Small Metro"	"4"	"2000"	"2000"	541	290075	186.50	208.72
	"North Dakota"	"38"	"Small Metro"	"4"	"2001"	"2001"	519	292376	177.51	196.69
	"North Dakota"	"38"	"Small Metro"	"4"	"2002"	"2002"	526	294868	178.38	197.89
	"North Dakota"	"38"	"Small Metro"	"4"	"2003"	"2003"	531	297844	178.28	194.52
	"North Dakota"	"38"	"Small Metro"	"4"	"2004"	"2004"	477	304479	156.66	168.89
	"North Dakota"	"38"	"Small Metro"	"4"	"2005"	"2005"	476	307752	154.67	163.32
	"North Dakota"	"38"	"Small Metro"	"4"	"2006"	"2006"	507	313297	161.83	167.75
	"North Dakota"	"38"	"Small Metro"	"4"	"2007"	"2007"	491	317391	154.70	158.85
	"North Dakota"	"38"	"Small Metro"	"4"	"2008"	"2008"	500	322489	155.04	155.78
	"North Dakota"	"38"	"Small Metro"	"4"	"2009"	"2009"	532	327533	162.43	163.12
	"North Dakota"	"38"	"Small Metro"	"4"	"2010"	"2010"	497	331417	149.96	148.74
	"North Dakota"	"38"	"Small Metro"	"4"	"2011"	"2011"	427	335955	127.10	125.58
	"North Dakota"	"38"	"Small Metro"	"4"	"2012"	"2012"	461	343689	134.13	128.89
	"North Dakota"	"38"	"Small Metro"	"4"	"2013"	"2013"	488	355759	137.17	131.98
	"North Dakota"	"38"	"Small Metro"	"4"	"2014"	"2014"	511	363740	140.48	132.18
	"North Dakota"	"38"	"Small Metro"	"4"	"2015"	"2015"	477	371945	128.24	120.50
	"North Dakota"	"38"	"Small Metro"	"4"	"2016"	"2016"	530	377967	140.22	131.54
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	440	150968	291.45	236.09
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	388	149695	259.19	203.95
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	435	148043	293.83	224.44
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	378	147145	256.89	196.57
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	381	146568	259.95	193.55
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	347	147129	235.85	175.59
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	350	146929	238.21	177.43
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	359	146912	244.36	182.19
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	335	147340	227.37	161.33
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	310	148015	209.44	150.16
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	330	150811	218.82	156.96
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	342	153558	222.72	162.35
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	276	158925	173.67	127.31
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	319	163765	194.79	151.93
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	334	171786	194.43	157.72
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	305	178022	171.33	145.77
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	297	184767	160.74	142.00
	"North Dakota"	"38"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	300	181740	165.07	141.62
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"1999"	"1999"	845	204442	413.32	246.23
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2000"	"2000"	750	202430	370.50	219.53
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2001"	"2001"	746	198643	375.55	218.69
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2002"	"2002"	719	196155	366.55	210.04
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2003"	"2003"	720	194405	370.36	212.96
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2004"	"2004"	646	193097	334.55	188.06
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2005"	"2005"	686	191408	358.40	198.47
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2006"	"2006"	661	189213	349.34	196.07
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2007"	"2007"	588	188091	312.61	174.77
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2008"	"2008"	581	187065	310.59	171.14
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2009"	"2009"	569	186624	304.89	175.71
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2010"	"2010"	556	187616	296.35	163.19
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2011"	"2011"	587	189052	310.50	176.66
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2012"	"2012"	588	192174	305.97	175.79
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2013"	"2013"	560	195848	285.94	167.19
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2014"	"2014"	565	197720	285.76	173.58
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2015"	"2015"	549	200215	274.21	170.47
	"North Dakota"	"38"	"NonCore (non-metro)"	"6"	"2016"	"2016"	508	198245	256.25	152.50
	"Ohio"	"39"	"Large Central Metro"	"1"	"1999"	"1999"	9828	3310892	296.84	288.43
	"Ohio"	"39"	"Large Central Metro"	"1"	"2000"	"2000"	9683	3308259	292.69	282.61
	"Ohio"	"39"	"Large Central Metro"	"1"	"2001"	"2001"	9752	3305793	295.00	284.34
	"Ohio"	"39"	"Large Central Metro"	"1"	"2002"	"2002"	9441	3292576	286.74	274.05
	"Ohio"	"39"	"Large Central Metro"	"1"	"2003"	"2003"	8896	3280318	271.19	255.88
	"Ohio"	"39"	"Large Central Metro"	"1"	"2004"	"2004"	8497	3263623	260.35	244.48
	"Ohio"	"39"	"Large Central Metro"	"1"	"2005"	"2005"	8322	3246461	256.34	238.36
	"Ohio"	"39"	"Large Central Metro"	"1"	"2006"	"2006"	8147	3233653	251.94	231.08
	"Ohio"	"39"	"Large Central Metro"	"1"	"2007"	"2007"	7739	3230529	239.56	216.47
	"Ohio"	"39"	"Large Central Metro"	"1"	"2008"	"2008"	7685	3232502	237.74	213.29
	"Ohio"	"39"	"Large Central Metro"	"1"	"2009"	"2009"	6935	3242639	213.87	190.71
	"Ohio"	"39"	"Large Central Metro"	"1"	"2010"	"2010"	7017	3245910	216.18	190.41
	"Ohio"	"39"	"Large Central Metro"	"1"	"2011"	"2011"	7088	3249455	218.13	190.52
	"Ohio"	"39"	"Large Central Metro"	"1"	"2012"	"2012"	6971	3262686	213.66	184.96
	"Ohio"	"39"	"Large Central Metro"	"1"	"2013"	"2013"	7161	3279937	218.33	187.65
	"Ohio"	"39"	"Large Central Metro"	"1"	"2014"	"2014"	7036	3297852	213.35	182.71
	"Ohio"	"39"	"Large Central Metro"	"1"	"2015"	"2015"	7462	3315241	225.08	192.48
	"Ohio"	"39"	"Large Central Metro"	"1"	"2016"	"2016"	7158	3322969	215.41	183.22
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"1999"	"1999"	4785	2048294	233.61	270.86
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2000"	"2000"	4663	2071652	225.09	259.66
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2001"	"2001"	4702	2110322	222.81	254.13
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2002"	"2002"	4661	2142225	217.58	244.77
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2003"	"2003"	4624	2178471	212.26	236.06
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2004"	"2004"	4380	2213024	197.92	217.31
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2005"	"2005"	4451	2246594	198.12	214.56
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2006"	"2006"	4127	2281531	180.89	189.96
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2007"	"2007"	4061	2309707	175.82	181.52
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2008"	"2008"	4202	2331473	180.23	181.87
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2009"	"2009"	4094	2347237	174.42	172.78
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2010"	"2010"	4121	2358710	174.71	170.05
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2011"	"2011"	4279	2372086	180.39	171.39
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2012"	"2012"	4251	2378185	178.75	164.37
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2013"	"2013"	4334	2391297	181.24	162.31
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2014"	"2014"	4530	2408406	188.09	164.71
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2015"	"2015"	4760	2421433	196.58	169.04
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"2016"	"2016"	4797	2434643	197.03	167.11
	"Ohio"	"39"	"Medium Metro"	"3"	"1999"	"1999"	9217	3074241	299.81	282.13
	"Ohio"	"39"	"Medium Metro"	"3"	"2000"	"2000"	9199	3070903	299.55	279.06
	"Ohio"	"39"	"Medium Metro"	"3"	"2001"	"2001"	9117	3069100	297.06	273.04
	"Ohio"	"39"	"Medium Metro"	"3"	"2002"	"2002"	8569	3065908	279.49	252.96
	"Ohio"	"39"	"Medium Metro"	"3"	"2003"	"2003"	8578	3065899	279.79	249.16
	"Ohio"	"39"	"Medium Metro"	"3"	"2004"	"2004"	8139	3063416	265.68	233.85
	"Ohio"	"39"	"Medium Metro"	"3"	"2005"	"2005"	8072	3057355	264.02	228.70
	"Ohio"	"39"	"Medium Metro"	"3"	"2006"	"2006"	7760	3050950	254.35	215.92
	"Ohio"	"39"	"Medium Metro"	"3"	"2007"	"2007"	7516	3045278	246.81	205.41
	"Ohio"	"39"	"Medium Metro"	"3"	"2008"	"2008"	7726	3038016	254.31	207.88
	"Ohio"	"39"	"Medium Metro"	"3"	"2009"	"2009"	7107	3032124	234.39	188.55
	"Ohio"	"39"	"Medium Metro"	"3"	"2010"	"2010"	7318	3028440	241.64	191.35
	"Ohio"	"39"	"Medium Metro"	"3"	"2011"	"2011"	7391	3026523	244.21	189.64
	"Ohio"	"39"	"Medium Metro"	"3"	"2012"	"2012"	7563	3020060	250.43	192.19
	"Ohio"	"39"	"Medium Metro"	"3"	"2013"	"2013"	7769	3022255	257.06	194.97
	"Ohio"	"39"	"Medium Metro"	"3"	"2014"	"2014"	7738	3016042	256.56	192.06
	"Ohio"	"39"	"Medium Metro"	"3"	"2015"	"2015"	8008	3010844	265.97	197.06
	"Ohio"	"39"	"Medium Metro"	"3"	"2016"	"2016"	7669	3002111	255.45	186.76
	"Ohio"	"39"	"Small Metro"	"4"	"1999"	"1999"	1966	527717	372.55	316.53
	"Ohio"	"39"	"Small Metro"	"4"	"2000"	"2000"	1884	526187	358.05	301.85
	"Ohio"	"39"	"Small Metro"	"4"	"2001"	"2001"	1860	523457	355.33	295.43
